srno,address,categories,city,country,latitude,longitude,name,postalCode,province,cleaned_name,is_tourist_province,rest_per_km2_province,rest_per_1000people_province,api_call_made,schools,university,hospital,park,offices,mall,all_lat_long
4213,1322 Glendale Galleria,Fast Food,Glendale,US,34.146351,-118.259234,McDonald's,91210,CA,mcdonalds,1,0.003313786,0.0337992891,True,1,3,0,20,26,2,"[[  34.146477   -118.254452  ]
 [  34.146477   -118.254452  ]
 [  34.1461877  -118.2565432 ]
 [  34.142708   -118.260605  ]
 [  34.14907225 -118.25542107]
 [  34.14913    -118.255608  ]
 [  34.149153   -118.255312  ]
 [  34.14915    -118.255264  ]
 [  34.1440529  -118.2569107 ]
 [  34.14421518 -118.25959166]
 [  34.14540861 -118.25398088]
 [  34.14708033 -118.25609704]
 [  34.14571371 -118.2578158 ]
 [  34.14433031 -118.25739578]
 [  34.14980017 -118.25584146]
 [  34.14327207 -118.25491057]
 [  34.14657593 -118.25317383]
 [  34.14276188 -118.25563451]
 [  34.14864944 -118.25710203]
 [  34.14436722 -118.25611115]
 [  34.14300263 -118.25913191]
 [  34.14428766 -118.25728441]
 [  34.14912369 -118.25706206]
 [  34.14984863 -118.25576013]
 [  34.1490028  -118.2552903 ]
 [  34.14631162 -118.25679338]
 [  34.14610326 -118.25698602]
 [  34.14684946 -118.2572505 ]
 [  34.14751815 -118.25679368]
 [  34.149369   -118.258336  ]
 [  34.14428766 -118.25728441]
 [  34.14632499 -118.25517769]
 [  34.142894   -118.25891   ]
 [  34.14535522 -118.25500488]
 [  34.146343   -118.25477   ]
 [  34.147538   -118.25477   ]
 [  34.14756012 -118.2546463 ]
 [  34.14759    -118.254402  ]
 [  34.14554888 -118.25316767]
 [  34.142705   -118.262551  ]
 [  34.147471   -118.253586  ]
 [  34.15124619 -118.25745606]
 [  34.14885583 -118.25829506]
 [  34.14517985 -118.25606346]
 [  34.1462875  -118.2550757 ]
 [  34.1463919  -118.25576013]
 [  34.14254867 -118.25822123]
 [  34.148847   -118.254954  ]
 [  34.141977   -118.260246  ]
 [  34.14929071 -118.25561167]
 [  34.14499736 -118.2585981 ]
 [  34.14428462 -118.2569707 ]]"
4214,12950 Foothill Blvd,Fast Food Restaurant,Sylmar,US,34.29511,-118.417126,McDonald's,91342,CA,mcdonalds,1,0.003313786,0.0337992891,True,1,0,0,0,3,0,"[[  34.29501589 -118.42261112]
 [  34.292967   -118.416542  ]
 [  34.2929472  -118.4163759 ]
 [  34.292899   -118.4164082 ]]"
4215,1233 W Rancho Vista Blvd,Fast Food,Palmdale,US,34.602013,-118.152452,McDonald's,93551,CA,mcdonalds,1,0.003313786,0.0337992891,True,2,0,0,2,4,25,"[[  34.6022559  -118.15219096]
 [  34.60581541 -118.15532202]
 [  34.603381   -118.15404   ]
 [  34.60304    -118.15243   ]
 [  34.602325   -118.149785  ]
 [  34.60356416 -118.15242522]
 [  34.60519124 -118.1515396 ]
 [  34.606684   -118.148146  ]
 [  34.6038198  -118.1530999 ]
 [  34.60467168 -118.15259457]
 [  34.60450908 -118.15345939]
 [  34.6052235  -118.15280118]
 [  34.60304    -118.15243   ]
 [  34.605306   -118.152822  ]
 [  34.60480384 -118.15127677]
 [  34.60527468 -118.15260653]
 [  34.6035432  -118.1537134 ]
 [  34.60519124 -118.1515396 ]
 [  34.60455821 -118.15532202]
 [  34.6056832  -118.15116821]
 [  34.60440076 -118.15254123]
 [  34.604738   -118.150085  ]
 [  34.6040245  -118.1515235 ]
 [  34.603464   -118.153091  ]
 [  34.60627481 -118.1525065 ]
 [  34.60469088 -118.15272291]
 [  34.60474952 -118.15139758]
 [  34.60475943 -118.15191344]
 [  34.60507    -118.152816  ]
 [  34.60550598 -118.15188688]
 [  34.60464518 -118.15254092]
 [  34.60456241 -118.15353562]
 [  34.60469838 -118.15246082]]"
4216,1215 Magnolia Ave,Fast Food Restaurant,Corona,US,33.865369,-117.544107,McDonald's,92879,CA,mcdonalds,1,0.003313786,0.0337992891,True,1,0,0,0,10,0,"[[  33.86199319 -117.54401516]
 [  33.86170764 -117.54399967]
 [  33.86326646 -117.54663527]
 [  33.862316   -117.54407   ]
 [  33.86227067 -117.54388386]
 [  33.862196   -117.544175  ]
 [  33.86218471 -117.54461727]
 [  33.8683132  -117.54017115]
 [  33.8668878  -117.5408097 ]
 [  33.8622726  -117.5440518 ]
 [  33.8622167  -117.544173  ]]"
4217,2072 Apperson Dr,,Salem,US,37.266861,-80.025292,McDonald's,24153,VA,mcdonalds,1,0.0048983662,0.0588187988,True,0,1,0,1,1,0,"[[ 37.26487532 -80.02189212]
 [ 37.27037501 -80.02189154]
 [ 37.266432   -80.02469   ]]"
4218,1203 W Main St,,Salem,US,37.290521,-80.076398,McDonald's,24153,VA,mcdonalds,1,0.0048983662,0.0588187988,True,1,0,0,4,0,0,"[[ 37.289583   -80.080912  ]
 [ 37.29097518 -80.07092391]
 [ 37.29260348 -80.07834947]
 [ 37.28616302 -80.07784208]
 [ 37.2906939  -80.0708528 ]]"
4219,2801 Franklin Rd SW,,Roanoke,US,37.2465,-79.96064,McDonald's,24014,VA,mcdonalds,1,0.0048983662,0.0588187988,True,0,0,1,1,0,0,"[[ 37.2461579  -79.9601684 ]
 [ 37.25002262 -79.95636633]]"
4220,1398 W Artesia Blvd,,Gardena,US,33.872543666,-118.298478773,McDonald's,90248,CA,mcdonalds,1,0.003313786,0.0337992891,True,3,0,0,4,0,0,"[[  33.870297   -118.294561  ]
 [  33.86845335 -118.29599542]
 [  33.86834702 -118.2947623 ]
 [  33.87657177 -118.29607137]
 [  33.87581861 -118.29593834]
 [  33.87531281 -118.29476166]
 [  33.87634    -118.29618   ]]"
4221,1313 N State St,Fast Food Restaurant,Belvidere,US,42.269137,-88.853432,McDonald's,61008,IL,mcdonalds,0,0.0039709861,0.0448156671,True,0,0,0,2,0,0,"[[ 42.27310299 -88.84950869]
 [ 42.2715754  -88.85381557]]"
4222,681 N 12th St,Fast Food Restaurants,Breese,US,38.619582,-89.530023,McDonald's,62230,IL,mcdonalds,0,0.0039709861,0.0448156671,True,1,0,0,2,0,0,"[[ 38.61613572 -89.53281578]
 [ 38.61654595 -89.5303809 ]
 [ 38.61671107 -89.52775856]]"
4223,516 N Main,,Bridgewater,US,38.3876,-78.969,McDonald's,22812,VA,mcdonalds,1,0.0048983662,0.0588187988,True,0,0,0,2,0,0,"[[ 38.38744274 -78.96696798]
 [ 38.38523856 -78.96480862]]"
4224,8969 Fields Ertel Rd,,Cincinnati,US,39.29211,-84.31342,McDonald's,45249,OH,mcdonalds,0,0.007757798,0.0702343191,True,3,2,0,4,6,5,"[[ 39.29030038 -84.31214949]
 [ 39.289611   -84.308367  ]
 [ 39.290367   -84.3182736 ]
 [ 39.28989267 -84.31950272]
 [ 39.29165397 -84.31563834]
 [ 39.29312557 -84.31492925]
 [ 39.29147736 -84.31358278]
 [ 39.29375839 -84.31292725]
 [ 39.292952   -84.315726  ]
 [ 39.295834   -84.310545  ]
 [ 39.291376   -84.311395  ]
 [ 39.29029876 -84.31298466]
 [ 39.2920927  -84.3147034 ]
 [ 39.29133728 -84.30811574]
 [ 39.28979492 -84.31996155]
 [ 39.29322    -84.31138   ]
 [ 39.2955812  -84.3090857 ]
 [ 39.29562671 -84.3091227 ]
 [ 39.29551    -84.30738   ]
 [ 39.29564728 -84.30913222]]"
4225,919 W North Bend Rd,,Cincinnati,US,39.20135,-84.52084,McDonald's,45224,OH,mcdonalds,0,0.007757798,0.0702343191,True,1,0,1,2,0,0,"[[ 39.20003451 -84.52715635]
 [ 39.2007214  -84.52419447]
 [ 39.20027778 -84.52277778]
 [ 39.19863042 -84.51875889]]"
4226,2650 Lake Rd,Fast Food Restaurant,Dyersburg,US,36.064968,-89.39576,McDonald's,38024,TN,mcdonalds,0,0.004232289,0.0667650417,True,0,0,0,1,1,2,"[[ 36.06607897 -89.39279171]
 [ 36.06608269 -89.39368891]
 [ 36.06608269 -89.39368891]
 [ 36.06607897 -89.39279171]]"
4227,4958 State Route 23,,Oneonta,US,42.4472,-75.05,McDonald's,13820,NY,mcdonalds,1,0.003998132,0.0249715884,True,0,0,0,2,2,4,"[[ 42.45170225 -75.05255589]
 [ 42.44724294 -75.04512898]
 [ 42.447371   -75.043817  ]
 [ 42.4472503  -75.0440029 ]
 [ 42.44740143 -75.04507542]
 [ 42.44698546 -75.04573325]
 [ 42.447419   -75.045574  ]
 [ 42.44742613 -75.04521485]]"
4228,285 N Front St,Fast Food Restaurants,Braidwood,US,41.265585,-88.208353,McDonald's,60408,IL,mcdonalds,0,0.0039709861,0.0448156671,True,0,0,1,0,3,0,"[[ 41.262557 -88.209918]
 [ 41.266365 -88.213126]
 [ 41.262673 -88.210195]
 [ 41.264605 -88.212603]]"
4229,98 Carlton St,,Harrisonburg,US,38.4432,-78.8578,McDonald's,22801,VA,mcdonalds,1,0.0048983662,0.0588187988,True,0,0,1,0,1,1,"[[ 38.44495919 -78.85433568]
 [ 38.4404784  -78.8530625 ]
 [ 38.4464604  -78.854285  ]]"
4230,100 N Bolingbrook Dr,Fast Food Restaurant,Bolingbrook,US,41.698519,-88.068207,McDonald's,60440,IL,mcdonalds,0,0.0039709861,0.0448156671,True,0,0,0,3,0,0,"[[ 41.69817042 -88.06816224]
 [ 41.70045366 -88.0682577 ]
 [ 41.69945043 -88.07443813]]"
4231,1295 S Vance St,,Carey,US,40.94232,-83.39548,McDonald's,43316,OH,mcdonalds,0,0.007757798,0.0702343191,True,0,0,0,0,0,0,
4232,420 Fulton St,,Brooklyn,US,40.690693,-73.98631,McDonald's,11201,NY,mcdonalds,1,0.003998132,0.0249715884,True,30,29,6,30,30,19,"[[ 40.69216933 -73.98914046]
 [ 40.69223078 -73.98928528]
 [ 40.69032102 -73.98789123]
 [ 40.69456109 -73.98882418]
 [ 40.69385991 -73.9873197 ]
 [ 40.69226528 -73.98915052]
 [ 40.69262349 -73.98817418]
 [ 40.69179793 -73.98909035]
 [ 40.69335819 -73.99141395]
 [ 40.6920351  -73.98530514]
 [ 40.69019174 -73.99147573]
 [ 40.69007932 -73.99086693]
 [ 40.692328   -73.986989  ]
 [ 40.6922635  -73.98686821]
 [ 40.69198363 -73.98910198]
 [ 40.69199273 -73.98505467]
 [ 40.68809274 -73.98811358]
 [ 40.691202   -73.985219  ]
 [ 40.69190056 -73.9890768 ]
 [ 40.691869   -73.987296  ]
 [ 40.68881722 -73.98244484]
 [ 40.69527817 -73.99007416]
 [ 40.69600865 -73.98560562]
 [ 40.69227312 -73.98920387]
 [ 40.6927961  -73.9861762 ]
 [ 40.691348   -73.989038  ]
 [ 40.68768679 -73.98015343]
 [ 40.69197756 -73.98921546]
 [ 40.69214719 -73.98908346]
 [ 40.69301677 -73.98181936]
 [ 40.69076482 -73.98139884]
 [ 40.69149418 -73.98111188]
 [ 40.69028    -73.98166   ]
 [ 40.69323165 -73.98723551]
 [ 40.690322   -73.98043871]
 [ 40.69204712 -73.98157101]
 [ 40.691128   -73.981747  ]
 [ 40.69437027 -73.98671722]
 [ 40.69018653 -73.98168415]
 [ 40.69010359 -73.98063552]
 [ 40.69161914 -73.9892958 ]
 [ 40.68958426 -73.98097414]
 [ 40.69052505 -73.98123932]
 [ 40.69018562 -73.98172597]
 [ 40.69110748 -73.9806757 ]
 [ 40.691967   -73.98266   ]
 [ 40.69401386 -73.98617379]
 [ 40.69181061 -73.98181915]
 [ 40.68919497 -73.98228267]
 [ 40.69067975 -73.98071587]
 [ 40.69127805 -73.98062289]
 [ 40.69155167 -73.98057239]
 [ 40.69084058 -73.98095692]
 [ 40.69019203 -73.98010177]
 [ 40.69046854 -73.98040756]
 [ 40.69071117 -73.98131849]
 [ 40.69130922 -73.98142243]
 [ 40.69385991 -73.9873197 ]
 [ 40.69116371 -73.98076178]
 [ 40.68822028 -73.98801825]
 [ 40.69293148 -73.98977788]
 [ 40.692482   -73.990934  ]
 [ 40.6890806  -73.9913411 ]
 [ 40.686878   -73.985526  ]
 [ 40.6917491  -73.9821322 ]
 [ 40.69343331 -73.99009926]
 [ 40.69307369 -73.98161196]
 [ 40.69123298 -73.99040268]
 [ 40.6922741  -73.98830649]
 [ 40.68999612 -73.98998513]
 [ 40.69084949 -73.98599588]
 [ 40.6890153  -73.986716  ]
 [ 40.693342   -73.990911  ]
 [ 40.691795   -73.98512   ]
 [ 40.69195558 -73.98906051]
 [ 40.69023565 -73.98253519]
 [ 40.691693   -73.984521  ]
 [ 40.69121239 -73.99042638]
 [ 40.689482   -73.984631  ]
 [ 40.68940069 -73.98803897]
 [ 40.68719101 -73.9886322 ]
 [ 40.690828   -73.983473  ]
 [ 40.68874871 -73.98510632]
 [ 40.694833   -73.983931  ]
 [ 40.69167225 -73.98185743]
 [ 40.6927778  -73.9902778 ]
 [ 40.69300231 -73.99153972]
 [ 40.690258   -73.992174  ]
 [ 40.69408794 -73.98571014]
 [ 40.69219594 -73.99293427]
 [ 40.68762499 -73.98183501]
 [ 40.69609451 -73.98661041]
 [ 40.69430105 -73.9916545 ]
 [ 40.69004288 -73.98648262]
 [ 40.6902067  -73.98531854]
 [ 40.6934869  -73.9906975 ]
 [ 40.6886752  -73.9886013 ]
 [ 40.69364614 -73.98837408]
 [ 40.69156647 -73.98952484]
 [ 40.69179793 -73.98909035]
 [ 40.68732521 -73.98687969]
 [ 40.69435398 -73.98550806]
 [ 40.68989021 -73.98124388]
 [ 40.6932942  -73.9908107 ]
 [ 40.6934749  -73.9907146 ]
 [ 40.6936215  -73.9908599 ]
 [ 40.686      -73.98172   ]
 [ 40.69183145 -73.99029821]
 [ 40.68566273 -73.98133571]
 [ 40.69354437 -73.98781405]
 [ 40.690563   -73.986794  ]
 [ 40.689357   -73.983059  ]
 [ 40.69171526 -73.98978362]
 [ 40.69270301 -73.99112821]
 [ 40.692157   -73.98593   ]
 [ 40.69185191 -73.98815949]
 [ 40.69354158 -73.98779793]
 [ 40.69163734 -73.98617148]
 [ 40.69367797 -73.99052394]
 [ 40.693442   -73.987765  ]
 [ 40.69276116 -73.99075161]
 [ 40.689517   -73.985695  ]
 [ 40.689469   -73.985356  ]
 [ 40.69118429 -73.99097731]
 [ 40.69218847 -73.98624266]
 [ 40.69051472 -73.98501813]
 [ 40.6891653  -73.98130662]
 [ 40.69222572 -73.98770037]
 [ 40.69214761 -73.98731585]
 [ 40.69055967 -73.98514897]
 [ 40.692255   -73.987757  ]
 [ 40.69162945 -73.98767013]
 [ 40.68849945 -73.98049164]
 [ 40.68989645 -73.98316741]
 [ 40.69081571 -73.98516834]
 [ 40.69100273 -73.98550994]
 [ 40.6897108  -73.9821356 ]
 [ 40.69146184 -73.98734846]
 [ 40.69161271 -73.98749982]
 [ 40.6881774  -73.9807212 ]
 [ 40.69172713 -73.98788673]
 [ 40.69146244 -73.98758769]
 [ 40.68941571 -73.98193301]
 [ 40.69004882 -73.98337885]]"
4233,3515 S Dale Mabry Hwy,,Tampa,US,27.910912139,-82.506535593,McDonald's,33629,FL,mcdonalds,1,0.0062928856,0.0410341642,True,1,0,1,1,1,0,"[[ 27.90634    -82.505346  ]
 [ 27.91106077 -82.50605885]
 [ 27.91299558 -82.50482758]
 [ 27.90842449 -82.50206642]]"
4234,4601 W Diversey Ave,,Chicago,US,41.931369,-87.742052,McDonald's,60639,IL,mcdonalds,0,0.0039709861,0.0448156671,True,1,0,1,4,2,1,"[[ 41.93267908 -87.73995381]
 [ 41.93629047 -87.74678772]
 [ 41.92852648 -87.74486768]
 [ 41.93080719 -87.74339718]
 [ 41.930095   -87.74622278]
 [ 41.93640443 -87.7457374 ]
 [ 41.932053   -87.743886  ]
 [ 41.928119   -87.747003  ]
 [ 41.93429966 -87.74105041]]"
4235,230 W Bridge St,,Oswego,US,43.453915,-76.52607,McDonald's,13126,NY,mcdonalds,1,0.003998132,0.0249715884,True,4,0,0,2,5,0,"[[ 43.45149931 -76.52617796]
 [ 43.4509982  -76.52411712]
 [ 43.45202894 -76.52644313]
 [ 43.45649116 -76.52494139]
 [ 43.453283   -76.529961  ]
 [ 43.4514085  -76.5302421 ]
 [ 43.452929   -76.527911  ]
 [ 43.45516201 -76.52390258]
 [ 43.451489   -76.530307  ]
 [ 43.45128    -76.53033   ]
 [ 43.45059635 -76.52980221]]"
4236,207 E 35th St,,Chicago,US,41.830828,-87.621174,McDonald's,60616,IL,mcdonalds,0,0.0039709861,0.0448156671,True,2,3,0,6,9,0,"[[ 41.82778581 -87.6213158 ]
 [ 41.83301163 -87.62419128]
 [ 41.82930376 -87.62065057]
 [ 41.83197264 -87.62395738]
 [ 41.83301163 -87.62419128]
 [ 41.82564414 -87.61853909]
 [ 41.82670406 -87.6177277 ]
 [ 41.83080055 -87.62699404]
 [ 41.83029988 -87.6178015 ]
 [ 41.83126207 -87.6270567 ]
 [ 41.832834   -87.625375  ]
 [ 41.83535614 -87.62450903]
 [ 41.830789   -87.627257  ]
 [ 41.835413   -87.62552083]
 [ 41.8300086  -87.623914  ]
 [ 41.83060903 -87.61632816]
 [ 41.83107783 -87.61545848]
 [ 41.83110804 -87.62726878]
 [ 41.83541393 -87.62592401]
 [ 41.83559904 -87.62563636]]"
4237,4400 Central Pl,,Fairfield,US,38.22268,-122.1264,McDonald's,94534,CA,mcdonalds,1,0.003313786,0.0337992891,True,0,0,0,0,0,1,[[  38.22046724 -122.13113359]]
4238,1812 Clinton Dr,,Galena Park,US,29.732219,-95.23983,McDonald's,77547,TX,mcdonalds,1,0.0016317192,0.0384644262,True,1,0,0,15,2,0,"[[ 29.73530354 -95.23810162]
 [ 29.73530354 -95.23810162]
 [ 29.73274399 -95.23949146]
 [ 29.73278125 -95.24041414]
 [ 29.73283524 -95.23932926]
 [ 29.73250151 -95.24145   ]
 [ 29.733358   -95.23847   ]
 [ 29.73258586 -95.23786079]
 [ 29.734088   -95.238743  ]
 [ 29.73244586 -95.24268866]
 [ 29.730468   -95.237481  ]
 [ 29.73245332 -95.23649812]
 [ 29.7323226  -95.24379607]
 [ 29.73534929 -95.23987621]
 [ 29.73287442 -95.24467349]
 [ 29.73024028 -95.23520949]
 [ 29.73283524 -95.23932926]
 [ 29.732862   -95.245626  ]]"
4239,4096 Elvis Presley Blvd,Fast Food Restaurants,Memphis,US,35.037277,-90.024711,McDonald's,38116,TN,mcdonalds,0,0.004232289,0.0667650417,True,0,0,1,1,3,0,"[[ 35.0350327  -90.026418  ]
 [ 35.0400801  -90.02616495]
 [ 35.03662882 -90.02335891]
 [ 35.036288   -90.023365  ]
 [ 35.03427887 -90.02336884]]"
4240,1180 N Kinzie Ave,Fast Food Restaurant,Bradley,US,41.160051,-87.851081,McDonald's,60915,IL,mcdonalds,0,0.0039709861,0.0448156671,True,1,0,0,2,1,0,"[[ 41.16415    -87.85097   ]
 [ 41.16047287 -87.85058594]
 [ 41.161886   -87.849891  ]
 [ 41.160086   -87.847875  ]]"
4241,575 Main St NW,Fast Food Restaurants,Bourbonnais,US,41.159303,-87.886347,McDonald's,60914,IL,mcdonalds,0,0.0039709861,0.0448156671,True,0,0,1,2,7,0,"[[ 41.16330019 -87.8878407 ]
 [ 41.16084678 -87.88473523]
 [ 41.162661   -87.890433  ]
 [ 41.15639114 -87.88466644]
 [ 41.16205011 -87.88223823]
 [ 41.157713   -87.89143   ]
 [ 41.15625381 -87.88121033]
 [ 41.162206   -87.879567  ]
 [ 41.163072   -87.879628  ]
 [ 41.157707   -87.891567  ]]"
4242,6401 Cermak Rd,Fast Food Restaurant,Berwyn,US,41.850214,-87.783733,McDonald's,60402,IL,mcdonalds,0,0.0039709861,0.0448156671,True,0,0,1,4,4,0,"[[ 41.85082245 -87.78527069]
 [ 41.85431    -87.78093   ]
 [ 41.85428676 -87.78283039]
 [ 41.854278   -87.781538  ]
 [ 41.85298898 -87.77763277]
 [ 41.852692   -87.78398   ]
 [ 41.850438   -87.7881    ]
 [ 41.85046401 -87.78825314]
 [ 41.85087    -87.776809  ]]"
4243,8019 Merriman Rd,,Romulus,US,42.24591,-83.347506,McDonald's,48174,MI,mcdonalds,0,0.003462287,0.0507207194,True,0,1,1,5,0,0,"[[ 42.246159   -83.35107   ]
 [ 42.246159   -83.35107   ]
 [ 42.2475731  -83.34957   ]
 [ 42.24780252 -83.34845206]
 [ 42.244242   -83.348535  ]
 [ 42.24738987 -83.34993434]
 [ 42.244616   -83.345609  ]]"
4244,896 Blowing Rock Rd,,Boone,US,36.20624,-81.67109,McDonald's,28607,NC,mcdonalds,0,0.0044552097,0.0540274008,True,0,0,0,4,2,2,"[[ 36.21010785 -81.67213843]
 [ 36.207399   -81.671159  ]
 [ 36.20946344 -81.67094049]
 [ 36.20887312 -81.66972113]
 [ 36.20715946 -81.67115441]
 [ 36.208217   -81.673919  ]
 [ 36.20187079 -81.66794887]
 [ 36.20224    -81.667914  ]]"
4245,4210 Summer Ave,Fast Food Restaurant,Memphis,US,35.149388,-89.920422,McDonald's,38122,TN,mcdonalds,0,0.004232289,0.0667650417,True,0,0,0,0,1,0,[[ 35.14922333 -89.92111969]]
4246,950 State Route 36,,Hornell,US,42.34546,-77.6668,McDonald's,14843,NY,mcdonalds,1,0.003998132,0.0249715884,True,0,0,0,3,0,0,"[[ 42.34362764 -77.67033661]
 [ 42.34479204 -77.67054352]
 [ 42.34342957 -77.67031097]]"
4246,950 State Route 36,,Hornell,US,42.34546,-77.6668,McDonald's,14843,NY,mcdonalds,1,0.003998132,0.0249715884,True,0,0,0,3,0,0,"[[ 42.34362764 -77.67033661]
 [ 42.34479204 -77.67054352]
 [ 42.34342957 -77.67031097]]"
4247,2900 Wendell Blvd,Fast Food Restaurants,Wendell,US,35.792697,-78.37903,McDonald's,27591,NC,mcdonalds,0,0.0044552097,0.0540274008,True,0,0,1,0,1,0,"[[ 35.7910832  -78.3770672 ]
 [ 35.79310415 -78.37607527]]"
4248,718 Canton Rd NW,,Carrollton,US,40.58242,-81.09161,McDonald's,44615,OH,mcdonalds,0,0.007757798,0.0702343191,True,0,0,0,0,0,0,
4249,108 N Interstate 45 Service Rd,,Hutchins,US,32.64919,-96.70708,McDonald's,75141,TX,mcdonalds,1,0.0016317192,0.0384644262,True,0,0,0,0,0,0,
4250,10141 N 2nd St,,Machesney Park,US,42.366210584,-89.032519514,McDonald's,61115,IL,mcdonalds,0,0.0039709861,0.0448156671,True,0,0,0,12,1,0,"[[ 42.3649566  -89.0336883 ]
 [ 42.3651258  -89.0298172 ]
 [ 42.36742313 -89.03299704]
 [ 42.36499896 -89.03053164]
 [ 42.36480292 -89.03738737]
 [ 42.36536348 -89.03750722]
 [ 42.36896523 -89.0374559 ]
 [ 42.36705948 -89.02640187]
 [ 42.37018041 -89.02992172]
 [ 42.36734338 -89.02775288]
 [ 42.36499698 -89.03363228]
 [ 42.36361    -89.03574   ]
 [ 42.365809   -89.032989  ]]"
4251,2870 3rd Ave,,Bronx,US,40.816434,-73.916967,McDonald's,10455,NY,mcdonalds,1,0.003998132,0.0249715884,True,13,3,12,6,17,0,"[[ 40.81257641 -73.92006324]
 [ 40.81964416 -73.91947448]
 [ 40.81757264 -73.91722398]
 [ 40.81554516 -73.91988783]
 [ 40.81301347 -73.92019987]
 [ 40.81508392 -73.9124014 ]
 [ 40.81639674 -73.92247701]
 [ 40.81870717 -73.92004284]
 [ 40.81377988 -73.92024213]
 [ 40.814815   -73.912767  ]
 [ 40.814975   -73.912272  ]
 [ 40.81803151 -73.91995098]
 [ 40.82167778 -73.91726729]
 [ 40.814975   -73.912272  ]
 [ 40.81624826 -73.9117067 ]
 [ 40.81552278 -73.91516865]
 [ 40.81724998 -73.92024377]
 [ 40.816574   -73.923814  ]
 [ 40.81653    -73.923635  ]
 [ 40.81657    -73.923722  ]
 [ 40.816668   -73.923956  ]
 [ 40.816392   -73.924095  ]
 [ 40.81742639 -73.92395817]
 [ 40.81760921 -73.9241591 ]
 [ 40.81756056 -73.92421246]
 [ 40.817408   -73.924108  ]
 [ 40.81696274 -73.92057101]
 [ 40.8210844  -73.9180733 ]
 [ 40.81607036 -73.91813107]
 [ 40.81451249 -73.91268272]
 [ 40.82033967 -73.91316577]
 [ 40.813207   -73.911361  ]
 [ 40.817372   -73.92079   ]
 [ 40.82105215 -73.91296404]
 [ 40.81622066 -73.91187194]
 [ 40.81587506 -73.92101881]
 [ 40.81618022 -73.91648769]
 [ 40.817215   -73.919174  ]
 [ 40.8161448  -73.92128863]
 [ 40.81596808 -73.92128863]
 [ 40.819097   -73.913955  ]
 [ 40.81355336 -73.92068583]
 [ 40.81495702 -73.92408447]
 [ 40.8129854  -73.91619632]
 [ 40.8164223  -73.9181204 ]
 [ 40.81556971 -73.91712064]
 [ 40.81426969 -73.92082361]
 [ 40.81653051 -73.91855382]
 [ 40.81462122 -73.91277552]
 [ 40.81777167 -73.92350435]
 [ 40.8178528  -73.9239186 ]]"
4252,2900 W 5th St,Fast Food,Lumberton,US,34.62292,-79.047438,McDonald's,28358,NC,mcdonalds,0,0.0044552097,0.0540274008,True,0,0,0,0,0,0,
4253,8834 W State Road 114,,Rensselaer,US,40.94137,-87.21633,McDonald's,47978,IN,mcdonalds,0,0.005410124,0.0750163108,True,0,0,0,0,0,0,
4254,1422 S Main St,,Red Bud,US,38.19885,-89.99387,McDonald's,62278,IL,mcdonalds,0,0.0039709861,0.0448156671,True,2,0,0,0,1,0,"[[ 38.20156442 -89.99629855]
 [ 38.20537263 -89.99344488]
 [ 38.197766   -89.990199  ]]"
4255,2659 Front St,,Richlands,US,37.09416,-81.81229,McDonald's,24641,VA,mcdonalds,1,0.0048983662,0.0588187988,True,0,0,0,1,0,0,[[ 37.0924483 -81.8116462]]
4256,7181 Cermak Rd,Fast food restaurants,Berwyn,US,41.849966,-87.802979,McDonald's,60402,IL,mcdonalds,0,0.0039709861,0.0448156671,True,2,1,1,13,9,12,"[[ 41.84712964 -87.79991778]
 [ 41.84637969 -87.80012905]
 [ 41.850759   -87.80532539]
 [ 41.850759   -87.80532539]
 [ 41.85075799 -87.8052814 ]
 [ 41.8473784  -87.80997634]
 [ 41.84719446 -87.80965187]
 [ 41.850304   -87.80374   ]
 [ 41.84845733 -87.81026602]
 [ 41.8543028  -87.8042803 ]
 [ 41.85173176 -87.80513684]
 [ 41.84720356 -87.8095622 ]
 [ 41.84732034 -87.81067692]
 [ 41.847661   -87.808911  ]
 [ 41.84822157 -87.81034917]
 [ 41.851176   -87.799269  ]
 [ 41.84757482 -87.81069754]
 [ 41.8499943  -87.799174  ]
 [ 41.84672416 -87.80469357]
 [ 41.8504773  -87.8029692 ]
 [ 41.85102828 -87.80534328]
 [ 41.8507964  -87.8052601 ]
 [ 41.8499461  -87.7991741 ]
 [ 41.84994384 -87.79916435]
 [ 41.85052235 -87.8002683 ]
 [ 41.850234   -87.797534  ]
 [ 41.84719446 -87.80965187]
 [ 41.8473784  -87.80997634]
 [ 41.84906054 -87.80363888]
 [ 41.848963   -87.80276   ]
 [ 41.84845733 -87.81026602]
 [ 41.84720356 -87.8095622 ]
 [ 41.84822157 -87.81034917]
 [ 41.84718794 -87.81072411]
 [ 41.84821559 -87.80593996]
 [ 41.8470321  -87.8094569 ]
 [ 41.84705081 -87.81067212]
 [ 41.84722414 -87.80983683]]"
4257,240 W Chrysler Dr,Fast Food Restaurant,Belvidere,US,42.240066,-88.841255,McDonald's,61008,IL,mcdonalds,0,0.0039709861,0.0448156671,True,0,0,2,0,0,0,"[[ 42.2379303  -88.84136963]
 [ 42.24317753 -88.83989088]]"
4258,7301 Westfield Plaza Dr,Fast Food,Belleville,US,38.545182,-90.052155,McDonald's,62223,IL,mcdonalds,0,0.0039709861,0.0448156671,True,1,0,0,0,0,0,[[ 38.54827929 -90.0570678 ]]
